Airport,Nearest Airport,Distance (km),Flight Time (hours),Fuel Required (liters)
Suntar Airport,Lensk Airport,221.49311306222012,0.27686639132777513,692.1659783194378
Suntar Airport,Olyokminsk Airport,250.5362571728001,0.31317032146600016,782.9258036650004
Tazadit Airport,Atar International Airport,255.73508871498834,0.3196688608937354,799.1721522343386
Tazadit Airport,Bir Moghrein Airport,289.40897251246054,0.3617612156405757,904.4030391014392
Tazadit Airport,Dakhla Airport,368.630770831303,0.4607884635391287,1151.9711588478217
Tazadit Airport,Smara Airport,447.70223975853867,0.5596277996981733,1399.0694992454332
Tazadit Airport,Tidjikja Airport,476.45181393584704,0.5955647674198088,1488.911918549522
Asaba International Airport,Akanu Ibiam International Airport,103.61084758718039,0.12951355948397547,323.7838987099387
Asaba International Airport,Sam Mbakwe International Airport,104.7459900070266,0.13093248750878325,327.3312187719581
Asaba International Airport,Warri Airport,115.44983139590374,0.14431228924487968,360.7807231121992
Asaba International Airport,Benin Airport,118.59695618315747,0.14824619522894683,370.6154880723671
Asaba International Airport,Port Harcourt International Airport,135.17093854094193,0.16896367317617741,422.40918294044354
Akwa Ibom International Airport,Margaret Ekpo International Airport,30.429094705586078,0.0380363683819826,95.0909209549565
Akwa Ibom International Airport,Sam Mbakwe International Airport,115.8950665124341,0.14486883314054264,362.1720828513566
Akwa Ibom International Airport,Port Harcourt International Airport,127.79532941257156,0.15974416176571446,399.36040441428617
Akwa Ibom International Airport,Malabo Airport,141.18963746740917,0.17648704683426147,441.21761708565367
Akwa Ibom International Airport,Tiko Airport,165.20078228490627,0.20650097785613283,516.2524446403321
Kasama Airport,Kasaba Bay Airport,194.10839654502655,0.24263549568128318,606.588739203208
Kasama Airport,Mansa Airport,267.4579714852632,0.33432246435657903,835.8061608914476
Kasama Airport,Songwe Airport,275.3118968265458,0.3441398710331823,860.3496775829557
Kasama Airport,Mbeya Airport,293.33528125988505,0.3666691015748563,916.6727539371408
Kasama Airport,Karonga Airport,303.88847198183373,0.37986058997729216,949.6514749432304
Mbeya Airport,Songwe Airport,20.88655563507915,0.02610819454384894,65.27048635962235
Mbeya Airport,Karonga Airport,123.7065722835255,0.15463321535440688,386.5830383860172
Mbeya Airport,Msembe Airport,210.84328519559114,0.2635541064944889,658.8852662362223
Mbeya Airport,Mzuzu Airport,285.69510540466814,0.35711888175583517,892.7972043895879
Mbeya Airport,Iringa Airport,287.5353264815659,0.3594191581019574,898.5478952548935
Mpanda Airport,Kalemie Airport,209.83750574431085,0.26229688218038855,655.7422054509714
Mpanda Airport,Kigoma Airport,225.6278315563097,0.2820347894453871,705.0869736134678
Mpanda Airport,Tabora Airport,239.88423203031883,0.2998552900378985,749.6382250947463
Mpanda Airport,Kasaba Bay Airport,244.4064900674714,0.30550811258433924,763.7702814608481
Mpanda Airport,Gitega Airport,349.9782291993687,0.43747278649921084,1093.681966248027
Songea Airport,Likoma Island Airport,179.608772238935,0.22451096529866874,561.2774132466718
Songea Airport,Mzuzu Airport,191.23548547600222,0.23904435684500278,597.6108921125069
Songea Airport,Karonga Airport,201.92498382012104,0.2524062297751513,631.0155744378783
Songea Airport,Dwangwa Airport,257.40997154820946,0.3217624644352618,804.4061610881545
Songea Airport,Lichinga Airport,288.689951606853,0.3608624395085663,902.1560987714157
Morogoro Airport,Julius Nyerere International Airport,171.50420103158345,0.21438025128947932,535.9506282236983
Morogoro Airport,Abeid Amani Karume International Airport,185.1224403099913,0.23140305038748912,578.5076259687228
Morogoro Airport,Dodoma Airport,221.34970755211904,0.2766871344401488,691.717836100372
Morogoro Airport,Iringa Airport,231.00518396077908,0.28875647995097387,721.8911998774347
Morogoro Airport,Tanga Airport,245.35328576445397,0.3066916072055675,766.7290180139187
Jiuhuashan Airport,Anqing Tianzhushan Airport,63.38715520985973,0.07923394401232466,198.08486003081163
Jiuhuashan Airport,Wuhu Air Base,99.82345263483505,0.12477931579354382,311.9482894838595
Jiuhuashan Airport,Hefei Luogang International Airport,121.04244139309576,0.1513030517413697,378.25762935342425
Jiuhuashan Airport,Tunxi International Airport,124.40315380715585,0.15550394225894482,388.75985564736203
Jiuhuashan Airport,Nanjing Lukou Airport,157.77556220951521,0.197219452761894,493.04863190473503
Anshan Air Base,Yingkou Lanqi Airport,75.18156877945779,0.09397696097432223,234.94240243580558
Anshan Air Base,Taoxian Airport,79.32783627671843,0.09915979534589804,247.8994883647451
Anshan Air Base,Shenyang Dongta Airport,92.55707557349334,0.11569634446686666,289.24086116716666
Anshan Air Base,Jinzhou Airport,150.53243288845178,0.18816554111056472,470.4138527764118
Anshan Air Base,Dandong Airport,170.59865065918962,0.21324831332398703,533.1207833099676
Saertu Airport,Qiqihar Sanjiazi Airport,107.95391512621987,0.13494239390777485,337.3559847694371
Saertu Airport,Taiping Airport,151.38361086238913,0.18922951357798642,473.07378394496607
Saertu Airport,Wudalianchi Dedu Airport,203.0650510276221,0.2538313137845276,634.5782844613191
Saertu Airport,Songyuan Chaganhu Airport,206.15095209056713,0.25768869011320894,644.2217252830224
Saertu Airport,Baicheng Chang'an Airport,214.22668198580394,0.26778335248225493,669.4583812056374
Zunyi Xinzhou Airport,Zunyi Maotai Airport,70.52076363878126,0.08815095454847657,220.37738637119142
Zunyi Xinzhou Airport,Longdongbao Airport,118.1283681543402,0.14766046019292525,369.15115048231314
Zunyi Xinzhou Airport,Kaili Airport,119.31740725226118,0.14914675906532648,372.8668976633162
Zunyi Xinzhou Airport,Bijie Feixiong Airport,155.30667750001854,0.19413334687502318,485.33336718755794
Zunyi Xinzhou Airport,Anshun Huangguoshu Airport,184.98376520785516,0.23122970650981894,578.0742662745473
Conway Horry County Airport,Myrtle Beach International Airport,24.39550023406979,0.030494375292587236,76.2359382314681
Conway Horry County Airport,Grand Strand Airport,36.92129646058447,0.04615162057573059,115.37905143932647
Conway Horry County Airport,Georgetown County Airport,60.179605703361226,0.07522450712920153,188.06126782300385
Conway Horry County Airport,Florence Regional Airport,68.24003705536323,0.08530004631920404,213.2501157980101
Conway Horry County Airport,Lumberton Regional Airport,86.87107647768273,0.10858884559710341,271.4721139927585
Lindu Airport,Jiamusi Airport,148.87014684694867,0.18608768355868585,465.21920889671463
Lindu Airport,Wudalianchi Dedu Airport,228.34125984457006,0.2854265748057126,713.5664370142815
Lindu Airport,Jiansanjiang Airport,283.78933099227135,0.3547366637403392,886.841659350848
Lindu Airport,Heihe Airport,296.7738299150958,0.37096728739386975,927.4182184846744
Lindu Airport,Saertu Airport,314.1367993771429,0.3926709992214286,981.6774980535715
Anshun Huangguoshu Airport,Liupanshui Yuezhao Airport,97.21966561417962,0.12152458201772452,303.8114550443113
Anshun Huangguoshu Airport,Longdongbao Airport,97.54762956594732,0.12193453695743414,304.83634239358537
Anshun Huangguoshu Airport,Bijie Feixiong Airport,118.4462465364284,0.14805780817053552,370.1445204263388
Anshun Huangguoshu Airport,Xingyi Airport,159.17716922595693,0.19897146153244616,497.4286538311154
Anshun Huangguoshu Airport,Zunyi Maotai Airport,178.31423269699732,0.22289279087124667,557.2319771781166
Sikasso Airport,Bobo Dioulasso Airport,150.71050525518365,0.18838813156897957,470.9703289224489
Sikasso Airport,Bougouni Airport,198.73039487110697,0.24841299358888372,621.0324839722093
Sikasso Airport,Korhogo Airport,215.79937137271375,0.2697492142158922,674.3730355397305
Sikasso Airport,Modibo Keita International Airport,278.7469531839465,0.34843369147993314,871.0842286998328
Sikasso Airport,Odienne Airport,287.91522916767104,0.3598940364595888,899.735091148972
Toowoomba Wellcamp Airport,Toowoomba Airport,12.236875456727514,0.015296094320909392,38.24023580227348
Toowoomba Wellcamp Airport,Oakey Airport,17.27220606534904,0.021590257581686298,53.97564395421575
Toowoomba Wellcamp Airport,Gatton Campus Airport,54.03398159358851,0.06754247699198564,168.85619247996408
Toowoomba Wellcamp Airport,RAAF Base Amberley,91.15091163283549,0.11393863954104436,284.8465988526109
Toowoomba Wellcamp Airport,Kingaroy Airport,108.4183263949127,0.13552290799364086,338.80726998410216
Tonghua Sanyuanpu Airport,Changbaishan Airport,158.29305636795837,0.19786632045994795,494.6658011498699
Tonghua Sanyuanpu Airport,Shenyang Dongta Airport,190.10942414639158,0.23763678018298948,594.0919504574737
Tonghua Sanyuanpu Airport,Longjia Airport,193.56817672824943,0.24196022091031177,604.9005522757794
Tonghua Sanyuanpu Airport,Taoxian Airport,196.3301572827121,0.24541269660339013,613.5317415084753
Tonghua Sanyuanpu Airport,Anshan Air Base,269.35176735388603,0.3366897091923575,841.7242729808938
Suzhou Guangfu Airport,Sunan Shuofang International Airport,25.783560018853425,0.03222945002356678,80.57362505891695
Suzhou Guangfu Airport,Shanghai Hongqiao International Airport,89.37329247105157,0.11171661558881446,279.29153897203616
Suzhou Guangfu Airport,Changzhou Benniu Airport,93.72999576145112,0.1171624947018139,292.90623675453475
Suzhou Guangfu Airport,Rugao Air Base,110.71577977564834,0.13839472471956044,345.9868117989011
Suzhou Guangfu Airport,Hangzhou Xiaoshan International Airport,114.63376894507286,0.14329221118134108,358.2305279533527
City Airport Manchester,Manchester Airport,15.189136336074341,0.018986420420092926,47.466051050232316
City Airport Manchester,Manchester Woodford Airport,21.85456231758127,0.027318202896976587,68.29550724244146
City Airport Manchester,Liverpool John Lennon Airport,34.238526255744304,0.04279815781968038,106.99539454920095
City Airport Manchester,Warton Airport,44.63376809191408,0.0557922101148926,139.4805252872315
City Airport Manchester,RAF Woodvale,45.816837475908116,0.05727104684488515,143.17761711221286
Sleap Airport,RAF Shawbury,8.037560376839268,0.010046950471049086,25.117376177622713
Sleap Airport,RAF Ternhill,16.568821162839757,0.020711026453549698,51.777566133874245
Sleap Airport,DCAE Cosford Air Base,38.16661602992906,0.04770827003741132,119.2706750935283
Sleap Airport,Hawarden Airport,40.726902205148214,0.05090862775643527,127.27156939108816
Sleap Airport,Wolverhampton Halfpenny Green Airport,49.39681022351537,0.061746012779394205,154.36503194848552
Tatenhill Airfield,East Midlands Airport,29.249539358965702,0.03656192419870713,91.40481049676782
Tatenhill Airfield,Birmingham International Airport,40.15955057579648,0.0501994382197456,125.49859554936401
Tatenhill Airfield,DCAE Cosford Air Base,41.60539320073906,0.052006741500923825,130.01685375230957
Tatenhill Airfield,Wolverhampton Halfpenny Green Airport,47.227045900517794,0.05903380737564724,147.5845184391181
Tatenhill Airfield,Nottingham Airport,47.3949348787424,0.059243668598427994,148.10917149607
Full Sutton Airfield,RAF Linton-On-Ouse,26.54802148577875,0.03318502685722344,82.96256714305859
Full Sutton Airfield,Leeds East Airport,27.161245664333624,0.03395155708041703,84.87889270104257
Full Sutton Airfield,Sherburn-In-Elmet Airfield,31.521066657903482,0.039401333322379356,98.50333330594839
Full Sutton Airfield,Brough Airport,35.055017131485855,0.04381877141435732,109.5469285358933
Full Sutton Airfield,RAF Dishforth,40.33802904849065,0.05042253631061331,126.05634077653328
Sherburn-In-Elmet Airfield,Leeds East Airport,5.293136037316099,0.006616420046645124,16.54105011661281
Sherburn-In-Elmet Airfield,RAF Linton-On-Ouse,29.083832360882827,0.036354790451103534,90.88697612775884
Sherburn-In-Elmet Airfield,Leeds Bradford Airport,30.460724225912404,0.03807590528239051,95.18976320597626
Sherburn-In-Elmet Airfield,Full Sutton Airfield,31.521066657903482,0.039401333322379356,98.50333330594839
Sherburn-In-Elmet Airfield,Sandtoft Airfield,34.78057239886059,0.04347571549857574,108.68928874643936
Beringin Airport,Warukin Airport,153.47278338433907,0.19184097923042384,479.6024480760596
Beringin Airport,Tjilik Riwut Airport,177.14013933045288,0.2214251741630661,553.5629354076652
Beringin Airport,Datadawai Airport,197.78540387471526,0.24723175484339407,618.0793871084852
Beringin Airport,Sultan Aji Muhamad Sulaiman Airport,225.54534704222874,0.28193168380278594,704.8292095069648
Beringin Airport,Temindung Airport,256.9018206258885,0.3211272757823606,802.8181894559016
Mulia Airport,Illaga Airport,47.98900326982713,0.05998625408728391,149.96563521820977
Mulia Airport,Bokondini Airport,79.84758420357136,0.09980948025446419,249.52370063616047
Mulia Airport,Bilogai-Sugapa Airport,102.83995802991775,0.12854994753739718,321.37486884349295
Mulia Airport,Wamena Airport,119.57589719686088,0.1494698714960761,373.67467874019025
Mulia Airport,Moses Kilangin Airport,149.89166716832506,0.1873645839604063,468.4114599010158
Stenkol Airport,Babo Airport,48.205581416839514,0.060256976771049395,150.64244192762348
Stenkol Airport,Wasior Airport,129.54491952798818,0.16193114940998524,404.8278735249631
Stenkol Airport,Rendani Airport,146.4832727241227,0.1831040909051534,457.76022726288346
Stenkol Airport,Ayawasi Airport,156.93131965586906,0.19616414956983633,490.41037392459083
Stenkol Airport,Fakfak Airport,165.72891518629694,0.2071611439828712,517.902859957178
Wasior Airport,Babo Airport,120.48719767884855,0.15060899709856068,376.5224927464017
Wasior Airport,Stenkol Airport,129.54491952798818,0.16193114940998524,404.8278735249631
Wasior Airport,Nabire Airport,131.2638576231787,0.16407982202897337,410.19955507243344
Wasior Airport,Kaimana Airport,136.14699099309803,0.17018373874137255,425.4593468534314
Wasior Airport,Rendani Airport,208.5569015787124,0.2606961269733905,651.7403174334763
Silangit Airport,Dr Ferdinand Lumban Tobing Airport,78.66109715865475,0.09832637144831845,245.81592862079611
Silangit Airport,Aek Godang Airport,106.84862130881181,0.13356077663601476,333.9019415900369
Silangit Airport,Soewondo Air Force Base,148.04776452595408,0.1850597056574426,462.6492641436065
Silangit Airport,Kualanamu International Airport,153.33101612270448,0.1916637701533806,479.1594253834515
Silangit Airport,Binaka Airport,187.4287727443332,0.2342859659304165,585.7149148260413
Lasikin Airport,Seunagan Airport,203.79041718895613,0.2547380214861952,636.8450537154879
Lasikin Airport,Binaka Airport,206.06637380584792,0.2575829672573099,643.9574181432747
Lasikin Airport,Soewondo Air Force Base,290.04700706308233,0.3625587588288529,906.3968970721323
Lasikin Airport,Silangit Airport,297.0329100722864,0.37129113759035803,928.2278439758951
Lasikin Airport,Dr Ferdinand Lumban Tobing Airport,300.41313742662544,0.3755164217832818,938.7910544582046
Seunagan Airport,Malikus Saleh Airport,135.2141820539272,0.16901772756740902,422.54431891852255
Seunagan Airport,Lhok Sukon Airport,146.91475485030207,0.1836434435628776,459.10860890719397
Seunagan Airport,Sultan Iskandar Muda International Airport,166.17649405240184,0.2077206175655023,519.3015439137557
Seunagan Airport,Lasikin Airport,203.79041718895613,0.2547380214861952,636.8450537154879
Seunagan Airport,Maimun Saleh Airport,204.25434902015658,0.2553179362751957,638.2948406879893
Betoambari Airport,Sugimanuru Airport,80.31907413174153,0.10039884266467691,250.99710666169227
Betoambari Airport,Maranggo Airport,152.46503167400925,0.19058128959251155,476.4532239812789
Betoambari Airport,Wolter Monginsidi Airport,156.29780066885635,0.19537225083607043,488.4306270901761
Betoambari Airport,Selayar/Aroepala Airport,248.15909424472005,0.31019886780590006,775.4971695147501
Betoambari Airport,Hasanuddin International Airport,337.5076824109456,0.421884603013682,1054.711507534205
Kao Airport,Sultan Khairun Babullah Airport,69.40310634522136,0.0867538829315267,216.88470732881675
Kao Airport,Pitu Airport,106.47374016723334,0.13309217520904168,332.7304380226042
Kao Airport,Sam Ratulangi Airport,332.9663141652845,0.4162078927066056,1040.519731766514
Kao Airport,Melangguane Airport,340.3587733341051,0.42544846666763136,1063.6211666690783
Kao Airport,Naha Airport,381.63500839528115,0.4770437604941014,1192.6094012352535
Melangguane Airport,Naha Airport,132.1175512310833,0.16514693903885413,412.86734759713534
Melangguane Airport,Rajah Buayan Air Base,281.6495579321654,0.35206194741520674,880.1548685380169
Melangguane Airport,Pitu Airport,284.148607356811,0.35518575919601375,887.9643979900344
Melangguane Airport,General Santos International Airport,286.39631499882944,0.3579953937485368,894.988484371342
Melangguane Airport,Mati National Airport,328.351352469607,0.41043919058700873,1026.097976467522
Sanggata/Sangkimah Airport,Tanjung Santan Airport,53.76007867234504,0.0672000983404313,168.00024585107823
Sanggata/Sangkimah Airport,Temindung Airport,105.28231501565556,0.13160289376956943,329.0072344239236
Sanggata/Sangkimah Airport,Kalimarau Airport,196.19533011002434,0.24524416263753043,613.110406593826
Sanggata/Sangkimah Airport,Sultan Aji Muhamad Sulaiman Airport,196.5351143030877,0.24566889287885962,614.172232197149
Sanggata/Sangkimah Airport,Tanjung Harapan Airport,271.68938189851116,0.33961172737313894,849.0293184328474
Muara Bungo Airport,Japura Airport,88.53872687982587,0.11067340859978234,276.6835214994558
Muara Bungo Airport,Departi Parbo Airport,129.978289445318,0.16247286180664752,406.1821545166188
Muara Bungo Airport,Sultan Thaha Airport,177.15523279450778,0.22144404099313472,553.6101024828369
Muara Bungo Airport,Sultan Syarif Kasim Ii (Simpang Tiga) Airport,191.7149709658986,0.23964371370737325,599.1092842684332
Muara Bungo Airport,Tabing Airport,200.4119055218958,0.25051488190236976,626.2872047559244
Selayar/Aroepala Airport,Hasanuddin International Airport,157.20694457395658,0.19650868071744573,491.27170179361434
Selayar/Aroepala Airport,Betoambari Airport,248.15909424472005,0.31019886780590006,775.4971695147501
Selayar/Aroepala Airport,Komodo Airport,262.68310106043907,0.32835387632554885,820.8846908138721
Selayar/Aroepala Airport,Frans Sales Lega Airport,267.88360361018766,0.3348545045127346,837.1362612818365
Selayar/Aroepala Airport,Sugimanuru Airport,283.45474340363825,0.3543184292545478,885.7960731363695
Illaga Airport,Mulia Airport,47.98900326982713,0.05998625408728391,149.96563521820977
Illaga Airport,Bilogai-Sugapa Airport,70.62527698420713,0.08828159623025891,220.70399057564728
Illaga Airport,Moses Kilangin Airport,101.93269674129633,0.1274158709266204,318.53967731655104
Illaga Airport,Bokondini Airport,121.40188629925079,0.1517523578740635,379.38089468515875
Illaga Airport,Wamena Airport,148.84320907412504,0.1860540113426563,465.13502835664076
Oksibil Airport,Tabubil Airport,78.03144412305122,0.09753930515381402,243.84826288453505
Oksibil Airport,Nop Goliat Airport,127.20560001913763,0.15900700002392204,397.5175000598051
Oksibil Airport,Tanah Merah Airport,136.7983931542212,0.1709979914427765,427.49497860694123
Oksibil Airport,Kiunga Airport,153.0238816713359,0.19127985208916987,478.19963022292467
Oksibil Airport,Senggeh Airport,161.99968255153425,0.20249960318941782,506.24900797354456
Kokonau Airport,Moses Kilangin Airport,54.04468707503627,0.06755585884379534,168.88964710948835
Kokonau Airport,Bilogai-Sugapa Airport,126.19054631329134,0.15773818289161418,394.34545722903545
Kokonau Airport,Illaga Airport,154.80081756520735,0.1935010219565092,483.752554891273
Kokonau Airport,Nabire Airport,181.427940380676,0.226784925475845,566.9623136896125
Kokonau Airport,Mulia Airport,202.46977252716695,0.2530872156589587,632.7180391473968
Clermont Airport,Dysart Airport,78.14984372898212,0.09768730466122764,244.2182616530691
Clermont Airport,Moranbah Airport,92.07736377800315,0.11509670472250394,287.74176180625983
Clermont Airport,Emerald Airport,104.90138210087515,0.13112672762609395,327.8168190652349
Clermont Airport,Alpha Airport,143.5796228406197,0.17947452855077461,448.6863213769365
Clermont Airport,Blackwater Airport,152.29023521338354,0.19036279401672943,475.9069850418236
Warrnambool Airport,Hamilton Airport,79.21065657477914,0.09901332071847392,247.53330179618482
Warrnambool Airport,Portland Airport,85.40449573272214,0.10675561966590268,266.88904916475667
Warrnambool Airport,Ararat Airport,119.38438880787967,0.1492304860098496,373.076215024624
Warrnambool Airport,Stawell Airport,138.26130216372457,0.1728266277046557,432.06656926163924
Warrnambool Airport,Ballarat Airport,146.74910542748137,0.1834363817843517,458.5909544608793
Richmond Airport,Hughenden Airport,116.26785248200889,0.1453348156025111,363.33703900627773
Richmond Airport,Julia Creek Airport,145.07524374140976,0.1813440546767622,453.3601366919055
Richmond Airport,Winton Airport,184.01466031946356,0.23001832539932945,575.0458134983236
Richmond Airport,Kidston Airport,231.11730929637247,0.2888966366204656,722.241591551164
Richmond Airport,Cloncurry Airport,272.0545785375651,0.34006822317195634,850.1705579298908
RAAF Base Curtin,Derby Airport,29.360158399201463,0.03670019799900183,91.75049499750457
RAAF Base Curtin,Noonkanbah Airport,148.2338794253266,0.18529234928165825,463.2308732041456
RAAF Base Curtin,Broome International Airport,173.95866856029912,0.2174483357003739,543.6208392509348
RAAF Base Curtin,Fitzroy Crossing Airport,195.1101239357008,0.24388765491962602,609.7191372990651
RAAF Base Curtin,Halls Creek Airport,413.4438417302275,0.5168048021627843,1292.012005406961
Kualanamu International Airport,Soewondo Air Force Base,25.50514331343962,0.031881429141799526,79.70357285449882
Kualanamu International Airport,Silangit Airport,153.33101612270448,0.1916637701533806,479.1594253834515
Kualanamu International Airport,Pulau Pangkor Airport,196.8310514592934,0.24603881432411676,615.0970358102919
Kualanamu International Airport,Dr Ferdinand Lumban Tobing Airport,230.69449156812627,0.2883681144601578,720.9202861503945
Kualanamu International Airport,Penang International Airport,239.46920328871977,0.29933650411089974,748.3412602772494
Gratiot Community Airport,MBS International Airport,54.54806853363893,0.06818508566704867,170.46271416762167
Gratiot Community Airport,Capital City Airport,60.922177116890985,0.07615272139611373,190.38180349028434
Gratiot Community Airport,Gladwin Zettel Memorial Airport,74.07272727188494,0.09259090908985618,231.47727272464044
Gratiot Community Airport,Gerald R. Ford International Airport,83.79574525965042,0.10474468157456301,261.86170393640754
Gratiot Community Airport,Bishop International Airport,86.44514498365596,0.10805643122956995,270.14107807392486
Asheboro Regional Airport,Stanly County Airport,35.15050044690025,0.043938125558625314,109.84531389656328
Asheboro Regional Airport,Causey Airport,37.9824242943748,0.0474780303679685,118.69507591992125
Asheboro Regional Airport,Davidson County Airport,39.59280716155279,0.04949100895194099,123.72752237985247
Asheboro Regional Airport,Piedmont Triad International Airport,49.33757166261595,0.061671964578269935,154.17991144567483
Asheboro Regional Airport,Burlington Alamance Regional Airport,57.87219666033128,0.0723402458254141,180.85061456353523
Seosan Air Base,A 511 Airport,56.43257502795472,0.0705407187849434,176.35179696235852
Seosan Air Base,Osan Air Base,64.74314093991443,0.08092892617489303,202.32231543723256
Seosan Air Base,Suwon Airport,75.38317054794781,0.09422896318493476,235.5724079623369
Seosan Air Base,Incheon International Airport,84.96746955034298,0.10620933693792872,265.5233423448218
Seosan Air Base,Kunsan Air Base,89.55803188469822,0.11194753985587277,279.8688496396819
Henderson Field,Albert J Ellis Airport,37.90510805242384,0.0473813850655298,118.45346266382451
Henderson Field,Wilmington International Airport,50.47922111172966,0.06309902638966207,157.74756597415518
Henderson Field,New River MCAS /H/ /Mccutcheon Fld/ Airport,51.66742398383855,0.0645842799797982,161.46069994949548
Henderson Field,Seymour Johnson Air Force Base,69.06167269068592,0.08632709086335741,215.81772715839352
Henderson Field,Kinston Regional Jetport At Stallings Field,77.01050021795113,0.09626312527243891,240.65781318109728
Emporia Greensville Regional Airport,Dinwiddie County Airport,55.18756010808665,0.06898445013510832,172.4611253377708
Emporia Greensville Regional Airport,Chesterfield County Airport,79.94839220340198,0.09993549025425247,249.83872563563116
Emporia Greensville Regional Airport,Williamsburg Jamestown Airport,91.75281535477062,0.11469101919346328,286.7275479836582
Emporia Greensville Regional Airport,Richmond International Airport,91.9644837754754,0.11495560471934425,287.3890117983606
Emporia Greensville Regional Airport,Felker Army Air Field,92.25949103325907,0.11532436379157383,288.3109094789346
San Gabriel Valley Airport,Brackett Field,23.357523329302236,0.029196904161627794,72.99226040406948
San Gabriel Valley Airport,Fullerton Municipal Airport,24.28620752048882,0.030357759400611025,75.89439850152756
San Gabriel Valley Airport,Long Beach /Daugherty Field/ Airport,31.67504139742335,0.039593801746779185,98.98450436694796
San Gabriel Valley Airport,Cable Airport,32.14502632911561,0.040181282911394514,100.45320727848629
San Gabriel Valley Airport,Bob Hope Airport,32.47336735797886,0.040591709197473576,101.47927299368394
Farah Airport,Shindand Airport,113.83147784821136,0.1422893473102642,355.72336827566056
Farah Airport,Zabol Airport,153.15866212297826,0.19144832765372283,478.62081913430706
Farah Airport,Zaranj Airport,157.55174813612524,0.19693968517015656,492.3492129253914
Farah Airport,Camp Bastion Airport,200.58856019667147,0.25073570024583935,626.8392506145984
Farah Airport,Herat Airport,204.44984058166443,0.2555623007270805,638.9057518177013
Pasighat Airport,Along Airport,53.80584165865557,0.06725730207331945,168.14325518329863
Pasighat Airport,Dibrugarh Airport,71.75787348906995,0.08969734186133743,224.24335465334357
Pasighat Airport,Tezu Airport,79.77828405174836,0.09972285506468545,249.30713766171363
Pasighat Airport,North Lakhimpur Airport,149.0199898819345,0.18627498735241813,465.68746838104533
Pasighat Airport,Ziro Airport,157.6708250257127,0.19708853128214088,492.72132820535217
Kee Field,Raleigh County Memorial Airport,43.622585814926424,0.05452823226865803,136.32058067164508
Kee Field,Mercer County Airport,45.94359323922205,0.05742949154902756,143.5737288725689
Kee Field,Yeager Airport,85.81860457225781,0.10727325571532226,268.18313928830565
Kee Field,Pike County-Hatcher Field,89.05912886769457,0.11132391108461821,278.3097777115455
Kee Field,Greenbrier Valley Airport,106.17238877574526,0.13271548596968158,331.78871492420393
Kramatorsk Airport,Donetsk International Airport,70.75453270545037,0.08844316588181296,221.1079147045324
Kramatorsk Airport,Luhansk International Airport,132.74015940457184,0.1659251992557148,414.812998139287
Kramatorsk Airport,Kharkiv International Airport,166.91543569591153,0.2086442946198894,521.6107365497235
Kramatorsk Airport,Mariupol International Airport,181.67662203598374,0.22709577754497967,567.7394438624492
Kramatorsk Airport,Dnipropetrovsk International Airport,190.69637565140093,0.23837046956425115,595.9261739106279
Kautokeino Air Base,Enontekio Airport,77.23251862142541,0.09654064827678177,241.35162069195442
Kautokeino Air Base,Alta Airport,105.2243770814546,0.13153047135181825,328.82617837954564
Kautokeino Air Base,Sørkjosen Airport,116.46934267432145,0.14558667834290182,363.96669585725454
Kautokeino Air Base,Banak Airport,137.41181104853501,0.17176476381066877,429.41190952667193
Kautokeino Air Base,Hasvik Airport,165.00950475485502,0.20626188094356876,515.6547023589219
Lille/Marcq-en-Baroeul Airport,Lille-Lesquin Airport,13.802347718623373,0.017252934648279216,43.13233662069804
Lille/Marcq-en-Baroeul Airport,Wevelgem Airport,17.09458551468655,0.021368231893358187,53.42057973339547
Lille/Marcq-en-Baroeul Airport,Merville-Calonne Airport,31.58567058038951,0.03948208822548689,98.70522056371723
Lille/Marcq-en-Baroeul Airport,Valenciennes-Denain Airport,48.62902277765745,0.06078627847207181,151.96569618017952
Lille/Marcq-en-Baroeul Airport,Cambrai-Épinoy (BA 103) Air Base,52.07036722461452,0.06508795903076815,162.71989757692037
Kawass Airport,Cufar Airport,99.8120778913198,0.12476509736414976,311.9127434103744
Kawass Airport,Fria Airport,110.6757733809295,0.1383447167261619,345.86179181540473
Kawass Airport,Conakry International Airport,155.93952825612283,0.19492441032015353,487.31102580038385
Kawass Airport,Bubaque Airport,159.49704835669917,0.19937131044587397,498.42827611468493
Kawass Airport,Osvaldo Vieira International Airport,184.08163360728,0.2301020420091,575.2551050227501
Stinson Municipal Airport,Lackland Air Force Base,11.89337195701561,0.014866714946269512,37.16678736567378
Stinson Municipal Airport,San Antonio International Airport,21.803294170971416,0.02725411771371427,68.13529428428568
Stinson Municipal Airport,Randolph Air Force Base,28.355077131457694,0.03544384641432212,88.6096160358053
Stinson Municipal Airport,Kestrel Airpark,52.915565471895896,0.06614445683986987,165.36114209967468
Stinson Municipal Airport,South Texas Regional Airport at Hondo,68.56614545540367,0.08570768181925459,214.26920454813649
Sallisaw Municipal Airport,Fort Smith Regional Airport,41.133458284310905,0.05141682285538863,128.54205713847156
Sallisaw Municipal Airport,Robert S Kerr Airport,49.084388777358626,0.061355485971698286,153.3887149292457
Sallisaw Municipal Airport,Muskogee-Davis Regional Airport,56.57817342599675,0.07072271678249593,176.80679195623983
Sallisaw Municipal Airport,Drake Field,85.04986139680433,0.10631232674600541,265.78081686501355
Sallisaw Municipal Airport,Northwest Arkansas Regional Airport,103.7807869224118,0.12972598365301477,324.3149591325369
